hash,move,score - This file contains all positions with 4 to 6 moves on a 8x7 board.
72621664994787589,3,24
72340177166926085,4,8
72621652109754647,3,-5
72342376156300805,4,2
144397771171365125,3,17
144397771204657413,1,25
144397784056004869,3,24
216456464720658693,3,0
216455365209227525,3,0
72340177216930059,5,0
72340177216930565,5,-1
144397771170972427,3,3
216455373798965509,4,-2
216736840185741573,3,2
72340177217061125,3,6
72903127170351365,2,3
216455365292785925,5,-3
72903127086465302,4,3
72340207231369477,2,24
360570553284756230,4,3
73749746744951045,2,4
72623851133141253,2,7
72341276745335045,3,18
72341289529704709,4,2
144960721124393733,3,4
72904226598224133,3,6
216455361048150277,2,-5
72621652210417925,3,17
72621665028210949,2,24
72621664994657029,4,2
72342376240185605,5,5
360570553318310150,4,3
144397771271635205,3,17
144397784089428229,2,24
72342384746365189,4,0
72340185823641861,2,2
72340177334370565,1,5
144397784055874309,4,2
216455373798834949,3,-3
72904226631647493,3,7
72340190101831941,3,5
72903135676530949,4,-2
144399970194227973,4,6
72340211492782853,3,5
72344575213109509,4,3
72340211526336773,1,5
72341289563128069,4,0
144399970194358533,2,8
72340211492782347,4,0
72344588064456965,3,24
72340211492913413,1,5
72340215804526853,3,3
73747547738538245,5,-1
216455365208899862,4,1
73466089924788485,5,24
72903135709954309,4,0
72623851166564613,3,7
144399983079129349,3,24
72621690764460293,3,6
72342406221070597,3,24
144397809825677573,3,8
72903127086792965,3,4
144399970227781893,4,7
72341289529574149,4,0
72340215787749642,3,6
72903161446203653,3,2
72342376156299542,4,4
216456464754082053,3,6
72342384746234629,4,-2
72345674691313925,6,5
432628143044493579,4,2
72345674691183365,3,4
72344575179686149,2,5
72342384779788549,4,-1
144960721124393227,3,2
72342410516037893,1,3
72903157151236357,5,24
216736840219164933,1,5
73466077073441029,4,5
72908624644604165,5,6
74029035583242501,4,0
73466077040017669,4,-2
144960721157947653,3,5
216457572822089989,4,-3
361133503238177030,4,0
72340215787749893,5,7
216455373832388869,4,-2
72345674724737285,3,6
72340207197815557,3,-6
73747552016597765,3,5
72340190017947141,3,4
72628249179521285,5,5
144404368240738565,5,6
72903127086466565,4,4
73747552016728325,3,4
74030126504935685,3,5
144397771171102987,2,3
216455399568638213,3,-1
72353371272577285,4,2
73747552050151685,3,7
72340177133044502,4,-1
72344575179555589,4,-2
72344575179555083,2,-3
72345674691182859,3,4
144960734009295109,3,0
72346782792745221,4,0
72340258737422597,3,0
144962915869458693,3,3
144960716846203147,3,-3
146086621031235845,6,5
216739039208866053,4,3
72341315299377413,5,5
72340177133175062,4,2
217019414673948933,3,0
360570549006631175,0,-3
216460862767038725,3,4
73749751039852805,4,5
217018323752255749,3,-6
75717876853571845,3,0
144397771170971927,4,-2
360570549040120071,0,-6
72345687576084741,5,5
72340215787815173,2,5
144960721124524293,4,4
72905334699655429,4,-5
360570557596500230,3,4
360570553284755725,3,-2
72343471406514443,3,5
72622747326546187,3,5
144962920147648773,4,3
72622747359969547,3,6
217862740092453125,3,3
73747564901499141,6,4
216736853070512389,3,-2
72904239482994949,4,-2
72343471372960523,3,-3
216455395273670917,5,-6
144398866421186827,3,7
72623864017912069,4,-2
72341272349707525,3,3
360570549006696710,3,3
72343479962894603,5,2
360572748029821190,3,3
72341272349835542,2,3
73468276063142149,3,-3
72341272383258902,3,5
72343471373091589,3,25
72343471406514949,2,25
360570549006565895,4,0
72343471372961541,3,5
72343471373091083,5,-2
72344570884589061,4,4
72622747326415627,3,3
72622747326546693,3,25
72622747359970053,2,25
72348968931098891,3,-3
360570549006566150,3,3
216456477605429509,4,-1
72341272383260165,3,5
73747552016597259,5,2
144398866387763973,3,25
144398866421187333,2,25
144402164922515723,3,4
72622747326416645,3,4
216458659448816389,3,-4
72341272349836805,3,3
72343479962895109,4,2
144398866387633925,3,5
72341272383586565,2,5
72341272350490885,3,5
72907525132976389,4,-3
73467172256547589,3,2
72341280939966725,4,7
72343471373353221,3,17
72343471406645509,1,25
72348968931099397,1,-2
72348968931229957,3,24
72344570884915461,4,5
216459763255410949,5,-4
360570553284886790,2,4
72622747360100613,1,25
72906421326381829,2,-3
72626045861429509,3,24
72341272349705739,3,4
72622747326808325,3,6
361133498959986950,4,-1
144398866421317893,1,25
72626045861298443,5,1
144402164922646789,3,24
72341280939640325,4,5
72622755916350213,4,7
72341272433591045,4,5
72341272433590539,4,5
144398874977567493,4,7
144399970194227467,1,3
72904222303453445,3,3
72344570968473861,5,3
72343479963025669,4,0
217581265115742469,3,-2
216456460509446405,4,3
72348968964653317,2,24
216737935402271493,3,3
72341272350032139,4,3
216456460425888005,2,4
144402164922516229,3,4
72626045894852869,2,24
72622747427078405,4,8
72622755949904133,3,8
72341272551031045,2,4
72341272433721605,3,5
144402164956070149,2,24
72343479996449029,3,2
72343471473623301,3,4
72622755916480773,3,6
72341293824672005,3,17
72341293858095365,3,18
144398875011121413,3,8
144398866488295685,4,8
144398866388025605,3,6
72906421326381323,3,-3
72341293824541445,3,6
72348977521033477,3,24
72343497142763781,4,7
216737935402402053,3,5
72341272350032645,2,5
72344592359424261,4,5
72340190018273541,2,5
72341323889312005,4,4
72341281023525125,3,7
144402173512450309,3,24
144961816341054213,3,5
72344570884587798,5,-2
144398874977698053,4,7
360570549006565645,4,-2
72341293824540939,3,2
72904222387011845,3,5
72341280939639062,5,4
72626054451233029,4,2
72350068442727173,3,3
72622755916349707,4,5
72351167954354442,4,6
72351167954354693,4,5
216458659448946949,5,-2
72343471372960023,5,-5
72904243777962245,3,5
73470470791430405,4,24
72351167954419973,4,3
216456460425560342,3,-3
72350068442857733,3,6
72911918884520197,4,24
72906421326512389,5,2
72351172249321733,4,2
73467172256678149,3,4
72350068476281093,2,6
216456481900396805,3,4
216737935435825413,2,5
144398892157436165,4,7
72341272349704982,4,3
216458659482370309,2,-3
144965114875937029,3,4
72350068442726667,3,2
72906429916315909,4,3
216465256518582533,3,0
72362163070632197,3,4
216458668038750469,4,0
144398866387763467,3,4
144398874977566987,4,6
72913018396147973,2,3
72341272349704493,3,3
144408761992282373,3,6
144398866387632907,4,4
72632642931065093,3,4
144961816374608133,3,6
73467180846481669,4,3
72906421359935749,6,0
72351167971131653,3,4
216456460425561605,3,3
360570548990050566,4,3
74032321233223941,6,2
73467172290101509,3,6
72904222303125782,5,2
360570549023408390,3,7
144961824930988293,4,5
72622773096218885,1,7
72622747326415127,4,-3
73751945768141061,6,4
73184597768339723,3,5
216737943992205573,4,5
73184597801763083,3,9
73748647233388805,4,4
72350077032661253,5,4
216737935402270987,3,2
73748647266812165,4,5
144679241852846347,3,8
361134598454837510,2,0
73184606358143243,3,5
73748655823192325,4,6
144679241886269707,2,8
146087716247896325,6,7
360570548989985031,2,-3
72621656404721942,3,4
72621647814788619,4,4
144679250442649867,3,7
72621647814790405,4,5
216458659448815883,3,-5
144398866387632407,4,-2
73184597768340229,3,25
73184597801763589,2,25
144961816341184773,3,5
73184597768208663,3,-3
72621647814918422,4,4
73466072744919318,3,2
216464157006954757,4,-6
144679241852846853,3,25
144679241886270213,2,25
72621647848341782,3,4
360570549056897286,3,0
216741233937154309,5,0
360570548989854215,0,-2
73184606358143749,4,6
73184597768210181,3,5
72621647848343045,3,5
217299785844065029,3,3
360571648501416203,5,2
145523666782847749,3,6
72621647815573765,3,7
73184597768601861,3,17
73184597801894149,1,25
73184606358274309,3,24
73186796791595269,3,24
72621647814919685,5,5
72623846838044165,2,5
144679241853108485,3,18
144679241886400773,1,25
144679250442780933,3,24
144681440876101893,3,24
144681440875970827,3,6
73748647233258245,4,5
72621656405049605,4,6
360570557579788550,5,0
74591972651762437,3,3
72621647898673419,3,3
72626045861298949,1,3
217299785844195589,3,5
72621647898804485,3,5
73184597868871941,2,18
73184606391697669,2,24
73186796825018629,2,24
72621647814787373,3,5
144679250442650373,4,7
144679241953378565,3,18
144679250476204293,2,24
144681440909525253,2,24
72623846921928965,3,4
73466072745246981,3,5
72621669289624325,3,7
72621669289754885,3,8
72621648016113925,4,6
73466072828805381,4,5
72621669323178245,3,9
72621647815115019,4,4
73466094219755781,3,5
73184623538012421,4,10
216736857365479685,3,5
74591981241696517,5,24
74591972651892997,3,3
144679267622519045,4,10
217863835309113605,6,5
217299785877618949,2,5
72621647815115525,4,5
72621699354394885,3,5
74591972685316357,3,4
74591972651761931,3,-3
144679241852716805,3,5
72621656404723205,4,6
72627145373057285,3,5
73186796791464203,5,3
72623868312879365,4,6
74594171675017477,4,24
72621647848669445,2,6
145523675372781829,3,5
217299794433999109,4,5
72621647898673925,3,5
217582360332402949,5,0
145523666816401669,3,7
72621669289623819,3,3
144681449465905413,4,6
360572748013109510,2,2
361133498943275270,2,0
144961816341053707,3,4
72627145372926725,3,4
145525865806102789,3,5
72627145406480645,2,5
75718972070232325,2,3
73471570303058181,3,5
74873447628603653,3,6
144681440875971333,3,5
216736835890970885,4,4
75154926900150533,4,2
74873447662027013,2,6
145523666782978309,3,4
72621656488608005,3,7
432629242539344139,4,0
72627153962860805,4,6
360572748013044230,4,7
73186796791464709,3,3
73191194837975301,5,5
217301984867320069,3,3
360570557579723270,5,7
216736835890644485,3,4
72627145372926219,3,4
216736835974529285,3,4
217021609402237189,5,-2
74875646651728133,3,4
73184597768209163,3,2
360570548989853965,2,0
74873456218407173,4,7
360570549023343110,4,6
288512954951991563,3,8
72904222303127045,5,4
288512954985414923,3,9
72623846838370565,2,4
73186805381398789,6,3
77969672372289797,3,5
145523666782847243,3,2
72634841954320645,3,3
144397775465939222,3,6
73748647233257739,4,4
147212516643111173,3,5
218988635704328453,3,2
74873447628473093,3,2
218707160727617797,4,-2
288512954951992069,3,25
288512954985415429,2,25
75154922605183242,3,4
288512963541795083,3,7
75154922621960453,4,-1
144685838922481925,2,7
216742333448782085,3,4
75154922605248773,3,4
144397766876332299,3,4
74873447628472587,4,4
288512963541795589,3,9
288515153975116549,3,7
144397775465940485,3,7
360570548990116101,4,5
288512954952253701,3,17
288512954985545989,1,25
288512963541926149,3,24
288515153975247109,3,24
144397766909559062,3,6
217299785844064523,6,-1
144397766876791045,3,6
144397766909560325,4,7
72623846838042902,5,4
288512954951862021,3,6
144399965899261445,4,7
144960716829753605,3,6
288515153975116043,3,6
289075904905282309,3,7
288512955052523781,3,17
288512963575349509,2,24
288515154008670469,2,24
360852023966499083,3,3
144397766876332805,4,5
72621647814787862,3,2
289075904938836229,3,10
144397788350841605,3,7
144399965899260182,3,5
144397788384395525,3,9
144397766876007685,3,5
216736835890643222,3,0
288512980721664261,4,17
288515162565050629,3,24
144397775466266885,4,7
144960738304262405,3,5
144399965899587845,3,6
144397788350972165,3,7
144397767077331205,3,7
289075904905412869,3,6
144399987374096645,4,7
289075913495216389,3,7
144960716913312005,3,5
288519552021627141,5,14
360570549073674501,3,5
144397818415612165,3,6
144410961015537925,3,6
144397775549825285,3,7
360570557579723017,5,6
144403264467697925,4,7
145805141759688965,3,9
144403273024078085,3,7
144403264434144005,3,5
360572748013043977,4,6
145805141793112325,2,9
288512954951861003,3,5
144966214387564805,5,7
144397766909886725,2,6
145805150349492485,3,7
73466072744920581,3,3
432909618004427019,4,3
144397766959891205,3,5
144397766960021765,3,6
144399965983146245,3,5
72340172871631634,4,8
72340181428011794,3,8
289078103928537349,3,6
432628147322683659,4,-2
73467172256547083,3,-3
648800925141500171,3,3
144397766876135702,4,5
144960716829425942,3,5
72340172838077221,3,4
144960716829427205,3,5
72340172838339337,3,25
144397766876004653,3,5
147775466596532485,3,5
75154922605183493,4,3
360570548989919497,3,5
72340172838078226,4,6
72340172838208274,2,6
290201804812124421,3,6
144403264434274565,5,6
72340172905186057,2,25
144397788350841099,4,6
72340181428012553,4,7
144397766959890699,3,5
72342371861333513,4,7
75156022116811013,5,3
72340172871632393,3,6
72340177133175561,3,25
72340177166598921,2,25
360570549023342857,4,6
360570548989919750,4,4
72340177133045513,3,5
145807340782813445,3,6
72903122791498514,4,5
361133498943209737,4,3
72341272349836041,3,25
72341272383259401,2,25
72340172854854419,3,3
72340177133044499,2,4
216455360913933074,4,5
360570548989788937,3,5
145805141759557899,3,5
72340181444789001,3,3
72621647814918921,3,25
72621647848342281,2,25
216455365208900361,3,3
72341280939639561,4,6
72342371861332754,4,4
72903127086465801,3,4
72340172854985481,3,0
72342376156300041,3,4
144397766876136201,3,25
144397766909559561,2,25
360570548989789701,4,4
72342371878109961,3,2
73466072744919817,3,5
72341272349704979,3,3
72340172838080264,1,25
144397775465939721,3,7
72340190017946377,4,1
72904222303126281,3,3
72621656404722441,4,6
72340172838079753,3,4
72341272349705993,3,5
72340172838078225,0,0
360570548989854470,2,4
72340172854855433,1,-1
216456460425560841,3,3
144960716829426441,3,7
144399965899260681,3,6
144403264434143499,4,6
72344570884588297,3,0
72340172838145796,1,25
72340181428077321,2,4
72903122791564041,5,3
72340181428014596,3,11
144397766876005899,3,4
72340172871697161,3,5
72340172838077971,4,3
72340172854857476,1,25
72340172871634436,4,11
360570548989788685,4,2
72340181428078340,1,13
72621647814788873,3,5
72903122808275721,3,0
144679241852715787,3,4
72340177133047556,1,25
360570548989789191,1,0
72342371861335556,1,6
72340172905187076,4,6
144397766876006153,3,5
72340172838083844,1,7
72342371861399300,4,11
72341272349708036,1,25
289075904905281803,3,3
72341272383260420,4,10
72341280939640580,1,13
72903122791501316,1,6
72340172838142739,2,3
72340172871632648,0,5
72621647814790916,1,25
216736835890643721,3,4
72621647814787859,3,3
72341272349837060,4,6
72340181428012808,0,7
72621647848343300,4,9
72621656404723460,3,9
144397766876008196,1,25
72621647814919940,3,6
144397766909560580,4,16
144397775465940740,3,16
72340172838211076,1,6
72903122791565060,4,7
72340172838208273,3,25
144397766876005139,3,4
72340172871762696,4,25
72340181428142856,3,25
360570548989789446,1,3
72340181444790020,4,6
72340177166599940,1,4
72342371861398281,2,4
72340172838143753,5,3
72340172871698180,1,5
72340190017947396,3,5
72340172838209288,0,4
72903127086466820,1,5
72340172838470408,0,5
144397766876137220,4,6
72340172871763460,4,7
72340181428143620,2,14
72340172838210820,4,5
72342371861464580,2,8
216455360930710281,3,-3
72340172838080009,1,4
72340172838471172,4,14
216455360913935876,1,5
72340172905317124,4,25
144397766876136965,5,5
72340172838209033,1,4
72340172838340356,4,4
72903122791499528,0,5
72340177133176580,1,3
144399965899261700,4,6
72340190018077444,3,25
73466072744920836,4,5
144397766876005142,4,4
72340172855247620,2,5
72341272350098180,4,18
72341272383390468,4,25
72341280939770628,3,25
216455365208901380,1,3
288512954951860503,2,2
216455360913998601,2,1
216455360913934088,0,4
72621647848473348,4,25
72621656404853508,3,25
72342376156301060,1,4
72621647815181060,2,8
144960716829427460,1,5
72340181428339460,5,11
144397766909690628,4,25
144397775466070788,3,25
72342371861660420,4,11
72340181444920068,3,4
72340172871631633,2,25
72904222303127300,1,5
72340181461566216,2,25
216455360930711300,4,4
72340172854986500,3,3
72340172838404873,0,4
72340172838863620,4,5
72340177133437700,2,6
72340181461566980,5,24
72342371894887940,4,24
144397766876398340,2,8
216456460425691908,3,4
72340172871893764,4,25
72340172871634180,4,8
72903122808276740,3,5
72340172838405892,1,6
72340172871959300,4,7
72903122791826180,5,10
72340181461631748,4,7
216456460425561860,5,5
72342371894952708,3,6
216736835890774788,3,4
72340173039403780,4,11
72344570884589316,1,3
72903122791499273,0,4
216455360914064136,0,3
216455360947487496,0,4
72340190051500804,2,25
72903122825118468,3,6
216736835890644740,1,4
144399965899391748,2,6
72340177166729988,3,0
72341280973193988,2,25
72344570918142724,4,24
72342371894887176,0,4
72340172921963273,3,3
72341272450368260,4,19
72621656438276868,2,25
72342371861333768,0,4
73466072778474244,4,24
72621647915451140,3,17
144397766976668420,4,19
144397775499494148,2,25
144399965932815108,4,24
144960716862980868,4,24
72340181428011793,0,1
72903122808406788,3,3
72340172921964292,1,5
216455360930841348,3,2
72340172938740488,0,6
72342371878110980,5,4
72340198607881732,4,16
72342380451268100,3,24
72903131381433860,5,24
72340181428014340,3,8
72340181428273924,3,25
72903122825052936,0,5
72342380451332868,6,24
72903131381498628,5,24
72340198607880968,0,7
72340181495120644,2,25
72342371878241028,3,3
72340198607946500,5,11
720858519179428107,3,4
72623846838174468,5,6
216455369503868420,5,13
72342380451267336,0,6
72342371861463816,0,3
216455360913999620,1,4
72340194312913673,3,7
72903122825053700,3,8
72903122791629576,0,3
72904222303257348,5,6
72341298119508740,3,18
72344579474522884,3,24
72904222336680708,3,7
72903131381433096,0,7
72621673584591620,3,9
72340181511897860,3,7
73466081334854404,3,24
72340172922094340,3,6
144397792645808900,3,18
144399974489195268,3,24
144960725419361028,3,24
72342371861332753,0,2
72623846871597828,3,5
72340172938806020,3,6
72904230893060868,4,7
72342376156431108,4,3
72340194312914692,1,7
72905321814754820,4,24
216457559937189380,4,13
72342376189854468,3,3
73466072745050884,4,4
72905321814819588,4,24
216455369520644868,6,5
72342371928441604,4,24
216455369503867656,0,5
